Water Temperature,pH Levels,Dissolved Oxygen,Ammonia Concentration,Nitrite Concentration,Nitrate Concentration,Total Suspended Solids,Feed Rate,Fish Stocking Density,Water Flow Rate,Biofilter Surface Area,Water Exchange Rate,Carbon Dioxide,Alkalinity,Salinity,Phosphorus Concentration,Lighting Intensity,Water Hardness,Microbial Activity,Fish Species Factor,Water Quality Index,Ammonia and Nitrite Levels,pH Stability,Algal Bloom Risk,Dissolved Oxygen Fluctuations
17.385351128862496,7.474683802621643,8.025897743151125,1.885118148232647,0.31298548148017513,7.414337830757978,4.948373206881329,492.75472253410874,41.43939052632219,185.07397737828046,48.58328690531661,6.4249118269751735,13.613713538161806,99.06336704700412,13.831257390467025,1.4713008091144268,13800.092197354956,116.04858075517409,0.770705222167645,0,4.120412423296152,2.198103629712822,6.77879491672757,4140.656584050346,-20.75577743618653
18.257061035568935,7.881554320996324,8.618837512912219,1.103580449205943,0.3606022971122307,8.14503639492603,84.10352435974889,250.51063132704223,19.90284081679002,422.01551100830926,15.257220780050002,8.401418725132093,6.461130916331507,144.9535570189725,17.211654127639076,1.5188205444071121,12240.171920164219,83.65966926216407,0.6516636148959506,1,4.392227442560528,1.4641827463181736,19.427826511083836,3672.691014344515,-5.896978135118896
16.83551150388042,7.546617166156121,7.7074483816293125,1.9522774360916415,0.5581256438696174,15.632996391860072,71.63853117283284,295.6848283175457,18.509437865615162,457.167203053402,37.39731572396096,5.936209133440868,6.335601668801705,138.45274503039178,27.55744596234921,1.9350792399016947,14045.301709888556,131.45693033515693,0.15083313322676128,0,4.00388453092724,2.510403079961259,18.874081674749455,4214.407795953575,-8.92773682080949
24.509110178086285,7.428668678069267,6.69607458025564,0.11481889022768854,0.30210702601895945,6.484502636599821,6.423585943495014,141.96713807474305,46.149607185744436,229.5964221961142,18.14701733074442,1.8704277294709257,13.220229201553758,189.40158507163267,2.431952087596873,0.90752372905574,12484.570350887956,120.96346801228445,0.8629862921730901,0,3.847476264328884,0.416925916246648,13.31916542181598,3745.8386287985195,-5.017243042055956
25.60830726649788,7.314184029079481,6.810458150262599,0.9292430111592718,0.6572685159702759,32.030146105765155,75.59966574739181,376.45079389299224,33.12592270649661,471.4977118125438,14.632154150603673,9.135151094763724,14.633778202121137,294.8325409498399,19.25879572484562,0.5198463343481423,3889.04737866278,208.06249102593594,0.9225964136476642,0,3.727374622399478,1.5865115271295478,18.858687716948552,1166.9517520859627,-15.324673815036675
17.891211147389242,6.985975008181351,6.357878952109651,1.1685053005350345,0.09482907208391922,15.458472839993403,38.76159694638187,252.53237858144573,43.04827117546971,399.9613316434873,17.167215346684927,3.8871087220390286,9.684979662056104,147.9480883731025,2.629489212449456,1.1539866679780086,2285.47047762437,160.29579885690623,0.49000311257513385,1,3.5593681478626458,1.2633343726189539,13.846361252187254,686.1641239430411,-10.573567094509606
17.470051272218395,7.372542784194741,7.65660963067041,0.8675274194865128,0.3059054603072068,9.12350992734749,16.65896217656474,407.25031111911517,25.004190130851168,146.57500520024973,19.17395515438146,9.574109774566702,8.099992472259816,280.0838970712609,28.565284439764863,0.22719799388098094,19238.818375930292,219.01197150992448,0.5249149668662103,0,4.025883968444476,1.1734328797937197,30.778475688310895,5771.764763159312,-15.206324938370468
24.365360282662955,8.440249576694956,4.385984376986149,0.2627347052794389,0.544356479309608,31.785382029994867,95.1641940650863,484.66076933908386,18.51092502168798,493.55940469583174,47.74652671809404,6.810458720231132,9.895202792696283,160.78917350422114,26.934688839498612,1.5298881451305884,19737.65649528809,153.50944242463908,0.8563836012568767,0,3.299995946597111,0.8070911845890468,14.757795386058156,5921.9473138804,-21.698146592136844
21.47381277164939,8.07888870254391,9.881126711842876,0.8692954323519546,0.8098310243959604,47.07888258359073,49.09326516986179,413.6310751658483,21.363005838626997,385.35039656921253,47.77730466754323,9.580998677286473,7.655495021093232,261.62757442744544,32.323622501740815,1.0328159535971848,9391.027540940198,151.88054006626982,0.28657163484315895,1,4.798732925474358,1.6791264567479152,30.226760432518923,2817.749741374726,-12.936727630312241
15.738872481477136,7.125334421015012,8.770527331832778,0.8733399808064004,0.18908775283016832,46.21394176846733,44.84262318281955,131.55280724178675,42.595498192984024,379.5725691386518,31.304363500966158,2.010889103006555,8.853624312543044,247.12635059529654,19.812702579007283,0.29499104166482526,16610.085426505575,204.6209218684322,0.19757322408442513,0,4.318005067372245,1.0624277336365688,25.079741499858102,4983.2432627109465,-2.0666628495549624
23.1160806996074,7.767242850854537,6.175359935531376,0.366637620690367,0.480398430424684,8.40146184403443,78.12064640443818,146.35945970239402,13.095196525012687,101.23955732002673,14.242616216705802,6.071845542280971,13.27447350889902,53.24765460828372,30.15036132402814,0.6563817981835617,5114.117218553139,272.78821867229703,0.14377631924784484,0,3.6915752344826562,0.847036051115051,3.7302710026459445,1534.5401400262167,-2.452132702089594
22.07736916692125,8.421431207649826,4.2257274219721115,1.8449031568697687,0.2138148588510006,44.336807333774644,4.469230605870234,453.41500282064777,12.11108356729771,74.20102841950133,28.899508092290475,7.619997714196834,12.93897813485967,215.13936079429286,7.737906588371779,1.2594577984386541,11875.412830264182,192.7912460236603,0.4666040843879279,1,3.1817423595857206,2.0587180157207694,15.434371064565756,3563.162434992081,-19.65613107579005
24.15090378466239,7.511698360151488,7.774171026238328,1.9704315371814536,0.9036681868740617,24.292939482560698,6.871782256679215,419.0953637710051,40.31273174650915,394.89371997705996,25.90299975151675,2.6605859199906696,7.303695674137186,99.4179971251638,19.66238889657488,1.9938733792930967,17425.32682673463,223.85609237718717,0.7810827320998469,0,4.0102526831208545,2.8740997240555153,11.972740936883389,5228.477551465399,-17.211870336962846
26.161876923717696,6.7000529692853235,8.82783021818341,1.7006803652752909,0.8887888816335315,43.21351785376617,73.94327579600787,374.527027866979,23.710744572806256,333.23575934417477,30.81666277808202,5.892775965440834,12.711771324323298,220.38404998060795,25.703958331657383,0.3303276731637804,4933.892030704059,209.8843144628768,0.4158092205250712,0,4.161679237552776,2.5894692469088225,16.072617079725426,1480.3432641091272,-12.269595632446165
19.641590549393012,8.05183778273239,8.141948334099729,0.005263391810812479,0.14509641421731867,44.35139365408893,70.68371669742038,459.22348869691234,23.34146239325145,200.7504108148075,30.83344631376355,4.907644563137418,16.799282666775916,166.2926457214489,33.84350597119669,1.001271620046145,6006.495934912389,68.60666940665917,0.12711892734098829,0,4.43403145191332,0.15035980602813115,9.342659973137582,1802.4000707821403,-17.153372340071034
19.09479338209534,8.362253982896227,7.002214659062645,1.7558999781680582,0.6575012996507289,21.087294945247464,37.9173199647059,83.28498330531654,11.904609414121623,340.04673241458346,26.774903025957425,3.2809504255159117,19.3986232080252,102.65606464346276,9.792187491668193,0.9018403579554951,4097.164390150999,166.22482788591887,0.5983820054829382,0,3.9568968787694128,2.413401277818787,5.032499673952306,1229.5801310847853,1.647504552384655
22.6570464616516,7.6816671481562375,5.301328902975383,1.163251876106818,0.1724263867288922,32.10639415368707,36.121866093899435,295.8431777152473,14.103974996170887,471.13829174185577,13.70728535633999,5.680885398354674,8.315990811535123,274.10398611905964,2.70446386796255,0.961030337137831,14094.15483672492,298.19984162110393,0.48965009769236834,0,3.372932488005795,1.3356782628357102,29.422955825553437,4228.675767380156,-10.901227482404071
20.01445506136738,7.4713709623912,9.578279798691472,0.07190677416082059,0.41755231690314365,17.173667163505986,44.19908668446675,292.74869184178306,42.85703837960219,314.81406328320884,48.30330521330478,5.726818168506814,6.745805840860465,241.53194677161298,29.136764278243003,0.6550263371890502,7357.142547960217,232.8788760811523,0.5424573852195489,0,4.709016004405731,0.48945909106396424,31.182287774048017,2207.449372530975,-9.344858631357901
19.388309644141813,6.677132472175076,9.017551407723007,0.897318259549593,0.10062491509396887,42.36474645879563,88.69961978550546,191.25204378093494,20.21848368259215,230.56081531658302,27.62358514449114,6.428410258617782,14.811767843567436,110.58714853797301,26.35328112441994,0.532723024178471,3355.8969418676206,76.10203888303539,0.42582397376118175,0,4.309857886179074,0.9979431746435619,6.993977500306028,1007.022557261544,-2.566899149582957
24.162890865678676,7.357836712904644,5.692141206609471,1.048908608375157,0.46295169669218705,30.169538422938963,47.48006172157485,290.1448425047997,8.880389855032051,373.19723229243766,23.5213684242718,9.595967076279974,7.366764319195822,134.91945786391454,26.625195895764865,1.1611968117882059,13015.591474085606,173.43593543282293,0.8457112921575619,1,3.405821022616839,1.5118603050673443,16.12564340486675,3905.170233609151,-9.703139904133721
25.13854721201445,6.581456967660101,4.445608063171354,1.4969979893633496,0.7956081602094341,3.972789052041664,17.194712795906597,157.40238119984622,40.36024570490649,263.9847434543549,5.229533441474424,2.647746105022412,13.188648319391499,298.7238941245331,25.612282601482327,1.6144888062885883,4299.334194339333,78.27088052200178,0.850730604124357,1,2.839127295979042,2.2926061495727836,21.053724597308527,1290.528296390372,-7.460535567311606
20.64663463404054,6.796633835260547,5.302348251164897,0.1290777668003631,0.3527107055559703,15.711853838945716,58.35663815630213,365.9048180326421,10.230802447344752,252.74366318503007,31.105028169705054,2.2309436067566217,7.082051712119713,232.39088625903335,21.316743731857077,1.0390560547776386,5118.965480209729,100.10663472567097,0.8692387600172352,0,3.2840240752896213,0.4817884723563334,28.753946960094765,1536.1981186161306,-14.015972895201685
26.338931484495554,8.162998910224957,9.328869601439749,1.0884336370650303,0.48924086261076705,30.982783000435298,54.577850699059624,161.4595507679452,21.49482329544197,316.3937774092014,7.99327520984774,4.297568881817441,12.05667003065225,294.0669659263366,24.65737992869623,1.2316974791870958,4728.906178635745,208.7403219022708,0.5637095922743826,0,4.653489338204202,1.5776744996757972,22.522355641674004,1419.2211623321368,-0.8935902665017075
25.826065127472713,6.78301117774351,9.229072631485518,0.7172959672930843,0.6553241111930866,0.03164461905044158,52.05120826601741,165.8988053030714,36.66069787427206,141.79642193050864,44.176777882571365,8.25382301282147,18.517429180116697,266.33896376901845,25.040811282804896,0.972169396417194,11212.107268409707,71.20198392232969,0.9582220810215523,1,4.363403392800045,1.3726200784861708,13.646211358632735,3364.053467315168,-2.7319374210952585
28.267736103958615,6.870538193100953,6.163021236560219,0.37507366403261644,0.24009854163559652,45.28677577926574,95.75473284357841,333.8243765426766,9.144628006587777,448.76366317147915,13.511738824841098,0.7622289429650302,19.66515776196367,209.83194961757252,23.483447092899702,0.5956708386361976,6542.568022350801,114.42967132612199,0.4840475355452879,1,3.5268141219084552,0.615172205668213,10.153900204129563,1963.1789139879083,-11.44266039123239
28.056226048217532,8.371869303074961,9.915841385628749,1.7867255313633534,0.37834047619066447,7.254877210400906,18.813062681708537,178.13256281193014,9.80685238135446,190.0712084720825,14.532936846442444,9.596357208843159,16.40996864449425,278.8548819146606,6.004194546361782,0.4812913567123025,3875.0919541831213,188.7508579275325,0.43387397461554034,1,4.852710997093177,2.165066007554018,16.01696634892252,1162.7484144139707,0.02852800689679391
16.869836344689528,7.435119587934597,6.129066838155243,1.6702731709249614,0.4947112915603248,32.11105539764272,89.09787209273993,228.51007790079,29.090491491281607,204.81895156180505,40.65984022896662,2.8605793418936014,18.172304851828976,224.4737256868913,30.698681978438465,1.9792361578927802,6648.258311774079,97.26998449379269,0.003569668281746985,0,3.5208310813318398,2.164984462485286,11.70822847965915,1995.3468965394698,-8.20548620601242
17.14512773694063,8.299977322165836,8.289404042089876,0.23871911835334725,0.746756102006162,49.91577171118472,28.566621763871,50.7998575217447,31.146231451916798,244.20160616219542,24.92820512453378,0.8069601782642815,5.7361997748895295,192.98374455738255,2.184642198395993,1.3040099753819567,11433.30457749524,60.21620388224967,0.6696766693732663,1,4.437893713390441,0.9854752203595093,28.64875612459807,3430.679001926822,2.634788020810961
29.602143746346556,6.731086687830001,6.011776894395311,1.513171448985294,0.48384804509314117,36.71050200750828,49.41590116997945,103.61275375318348,13.097130556880979,465.8261897835315,27.02578184972834,0.5803264192069205,10.6905486075176,286.6088914061919,25.307171232113166,1.400352844910229,17766.334847391612,211.03069290911446,0.07585096150675552,0,3.352298328485347,1.9970194940784354,24.516290982434153,5330.65042955448,-0.478573848951962
22.487158686042505,7.535368591896159,4.310561217376106,1.034014776658416,0.15445610361390982,47.41632961874524,99.18038747224412,94.78545223212403,47.93556559238345,136.14175658509225,5.756174837519699,7.8471862885190005,14.567690406165516,235.7992217469208,31.549760105770073,1.0839177341674167,13905.193417328503,125.07706917134117,0.577265254567133,0,3.054081226490006,1.1884708802723258,15.146705490336162,4172.025501378136,-5.222267953468441
20.772085606620777,6.717970824646807,9.35858795401254,0.340923634980806,0.12034909021017337,30.69402266280028,28.65713158760308,353.3282872965976,33.14989785154445,465.90689830212074,48.91781331372651,3.2433154906018653,16.180779084049195,271.79886612546414,9.620539470991705,1.4612337872930685,6156.851087822112,287.51908008059786,0.2636180432749843,0,4.474867917715004,0.4612727251909794,15.819938362271644,1847.7105192947333,-11.622816195971785
23.39741147202027,7.227889744099692,8.954377748563884,1.8297986221785014,0.5491110740441851,24.142501437600128,14.831317131850884,402.3362772493193,20.148385513765408,247.10875288658914,19.1868125559037,2.8123897417709545,17.83491856233329,169.3220699600102,2.103125493055407,0.7607989881489531,15749.103314264674,247.45761253341223,0.3015704705669773,0,4.323383101793288,2.3789096962226868,8.989795703105733,4725.114004675004,-13.177274665278624
19.887346969765577,7.237721670501673,8.196780978682245,0.09312483148836614,0.7172942943248355,28.964334876796315,12.30568583863485,51.72667565761073,6.699976974206025,87.67385271579538,42.47196875242981,8.978152980370481,9.488571772539366,268.3319901264341,8.92223418636455,0.5195000207319084,16606.474558507118,107.34241334634274,0.6726152713315574,1,4.230143068577659,0.8104191258132016,25.58327253182049,4982.180233244988,4.940449498381106
15.806094833528435,7.789498772668704,5.388994016643258,1.7352062531479049,0.6280927244369111,41.086358397876204,18.27947449043814,440.30988037822607,21.030414887105156,161.73893006891848,11.520662434562443,2.778286393097922,19.7929622588413,107.98311035019482,21.159961252343905,1.727754340696716,6099.4537123043,224.38179604551274,0.3545206482159897,0,3.363317953023733,2.363298977584816,5.193252842282235,1830.6066165022326,-18.729541490978562
15.349124026725626,7.048090606935687,6.87384311891281,1.231625221476034,0.4546749053052188,43.09980535412249,67.29440188304214,403.1744747106117,14.816672414446332,488.7771157480215,36.1038287549227,7.545111390558094,19.4272840166983,57.91100244494286,18.512860269971394,1.135474790832435,9938.07934403576,115.51527165008359,0.5958194003967666,1,3.6883771077913727,1.6863001267812527,2.8349829765720913,2981.9131009198427,-14.76654785806241
15.03565179749749,8.042567419854274,9.710965843597165,0.21059092547803782,0.029351900077213555,12.729594703960556,7.674053498154865,213.1679238057444,24.602142463879268,373.7596438233647,18.71644938191472,2.4145691930951934,10.568202734197673,136.40687360473748,3.2976738588145817,0.2541423975990851,3116.864928459535,214.2086315753506,0.31333855396509536,0,4.885565349519287,0.23994282555525137,11.79153553399392,935.2489943110095,-3.4076445930779826
28.16103351069392,7.6589653742418955,9.473919851493878,1.6382508736760868,0.21757662231124153,38.15813832646223,20.97311809665472,115.73465562507302,12.056382270198917,417.62370009499864,20.055896382901697,8.994092690854837,6.6883856168434,156.46331403586743,5.714217930351096,1.4072695076817594,8128.139323750752,105.59659971054961,0.7066890787769053,0,4.596475330532952,1.8558274959873282,20.35060698478677,2439.034722660701,2.4815488432203363
20.072837354457576,8.460511093908542,8.335968820330478,0.5037026007598362,0.8592490434582113,45.90481589482335,54.48335337104601,495.96210471909825,40.73967080528371,298.38993203296707,25.908556944865122,9.53313203003691,8.009541610570551,248.81656181189396,27.517286158224948,1.3596801549500903,13700.464325387917,273.6698628828334,0.8518875368968625,0,4.4416292209826755,1.3629516442180476,27.61700567762149,4110.711651235327,-20.536103496152805
28.006242182606517,6.5336924532267755,6.670154352048639,0.814877390501954,0.6731857311836429,31.282371145001754,7.837650804553665,315.2243773778513,33.361303486771725,93.30650926419594,29.37132054739351,5.408115935722519,15.832734925653662,190.5653226023047,10.663176224077446,1.6057214142314822,9262.557330466252,54.490348693006574,0.6010050876623065,1,3.546499714866562,1.4880631216855968,11.32111468777879,2779.4563033379645,-12.427194865521098
25.785111748183425,8.157454154296957,7.012460606854327,1.7505912779017532,0.09459727356875502,42.5655168428048,35.22787834341453,184.82614225747517,38.10477473284795,490.56329482767103,49.03842058144512,4.847565916596349,11.261937243755021,50.28235240212132,30.973384627881888,0.12230861646745557,17559.57070727442,295.1846553046699,0.9434162225075984,1,3.965915568468162,1.8451885514705082,4.100685838017155,5267.971439026647,-6.0393239793042275
28.1942338968532,7.392525396058597,4.9995041499653246,0.3831438742889277,0.21430629372052534,19.977316128440602,97.2321112919003,193.94397831207186,22.280949665264682,325.42514502058043,16.372361812059587,9.603143267345693,10.279201102038947,259.8408137061399,33.853373240499685,0.6954756991639716,6956.315147574551,132.76640980738426,0.0558746429573177,0,3.2836492859732984,0.597450168009453,23.037164720750333,2087.2010280488207,-6.925789732164737
20.52925440562384,7.228045424720833,8.868730137702144,1.5059668813861724,0.8784157933563973,17.402464931030938,56.103931149179544,122.10631706868547,24.653067650047852,339.0867534471469,10.374687764793425,7.206744597342894,9.351021642948124,160.63614601623334,17.501888300409707,1.9234954243880764,11695.332109124884,197.284631715844,0.17935123514750195,0,4.2875957367273045,2.38438267474257,15.518868722071552,3509.4055862059067,0.29810751926308576
27.524934226588364,8.102184981278613,5.279532217803493,1.1449153541293187,0.9984271630651963,44.806547756204715,10.615434495414256,247.7745183125993,38.2496096745894,132.68075498834318,21.655811768093717,4.845138391973217,15.34630407748373,255.70770023299244,26.49188442859869,1.5715093439812002,14555.618448508481,133.23808379778137,0.9992017231443867,1,3.4045196399806996,2.143342517194515,15.643150832194408,4367.365462994512,-10.934154665285412
28.68865431860244,8.204354161080975,6.95934513949929,0.8753507342410449,0.1092396994123539,15.180678189395492,95.97736902607245,65.0699645443423,44.69654164784538,399.42211225511164,39.590291945230206,2.044500027158282,7.186864476576064,208.51560582994227,9.17620056635502,0.09278115719226104,11344.289904864598,201.73392481863726,0.847921340601171,0,3.9982416995093053,0.9845904336533988,25.46953188568578,3403.4226222692178,-0.7638072525023629
19.31832598208508,6.50672254190639,8.553814825186755,0.10434212770362539,0.5051852720523708,11.854254828513966,49.786225051789614,477.9370844550257,6.781541467440702,64.06351124075913,15.375665491320788,9.021335921736048,16.98996645698742,222.11989586838286,17.210544393395896,1.133026985842142,4006.938362139703,74.12771835280924,0.1592494327870062,0,4.195492620720734,0.6095273997559962,12.34687659921178,1202.5646555647584,-16.021193544308602
23.344066500764356,7.882117054780958,5.673977411978215,1.8908004367007796,0.2483611103170401,42.85407348495804,40.2065515977984,229.87526676588783,27.4884618061402,336.5578568657251,8.523964031117696,3.2031719382802417,15.689773617240887,160.6052643208405,23.73365007609505,1.1416819870489425,10642.257348168834,260.39636372701364,0.9156768280081012,0,3.487682210870233,2.1391615470178196,9.62297440361515,3193.205251913079,-8.568632106930199
18.909689186949805,6.802260680607179,8.671409021495851,0.4165789793627399,0.8935000904368963,9.800209491149436,71.11299059637258,199.74251454237537,31.24017756586477,430.31200891305906,17.59360264754623,7.258980894173671,10.217305365446027,117.13675017077291,13.287328289161646,0.7739583877827401,10958.680255398349,281.04222901386527,0.5735891745149734,1,4.218961442049279,1.3100790697996363,10.442503467152005,3287.9499840688186,-4.439734462209396
19.27880708560544,8.03641305982084,8.148718268716902,0.8978742998970948,0.8457834312133031,0.09523643638987833,40.026540283856484,493.98080037484664,25.817469316444097,236.3015703236795,22.693070417828665,1.2962599212233892,18.812096724777916,68.47976922653513,2.5931232459256117,0.16195491109786952,17129.74657623429,103.28853293935353,0.8337404462067504,1,4.2673281659365765,1.7436577311103978,3.4564624924776988,5139.119402065568,-19.132068681669843
15.941046496789715,7.924965817366774,9.117690689120888,0.8644562301301699,0.3574031382425301,27.367504027721402,47.84603166040326,310.84364058598135,17.591141619172816,353.83861726970025,31.514440281466293,1.9699309401858012,12.59738265174528,59.04260723968561,31.252236683610324,1.6278932107716935,3436.1496453904365,240.23918301949084,0.8444690375281843,1,4.56694009450506,1.2218593683727001,4.34220384553988,1031.5970633512381,-8.183605502095462
21.31094259027061,7.762345452586036,9.530599290474335,0.8304507719763021,0.23432382950123576,49.995718662588914,87.515554108746,113.13563195066334,6.746344196405655,288.2498535911302,38.91262852971995,7.319490776511879,7.871051873220312,190.1440507648508,20.119358784698413,1.043256353280554,6796.651809140484,96.20721353761753,0.38263363284438723,0,4.6708810270716485,1.0647746014775379,21.434216988275363,2039.448905182802,3.1991832733006023
18.888144271838442,8.322603594953321,6.7791169029668055,1.6520034891058244,0.03641396603210734,24.099204231377087,43.63533261838401,295.792175718425,39.63427147131228,498.6466714274598,11.818587992778863,6.493101125888492,11.231486520433462,92.131356186001,25.358576109933704,1.8517734083719297,15523.770575358694,71.50462188280531,0.41649948261115854,0,3.9394943335799018,1.6884174551379316,7.53231065022962,4657.911918798829,-11.973919030085675
